Date,Time,Transaction,Item
3/4/2017,12:03:06 PM,7552,Coffee
3/4/2017,12:05:58 PM,7553,Coffee
3/4/2017,12:05:58 PM,7553,Smoothies
3/4/2017,12:05:58 PM,7553,Brownie
3/4/2017,12:05:58 PM,7553,Sandwich
3/4/2017,12:05:58 PM,7553,Sandwich
3/4/2017,12:12:11 PM,7554,NONE
3/4/2017,12:12:11 PM,7554,Toast
3/4/2017,12:12:11 PM,7554,Scone
3/4/2017,12:12:11 PM,7554,Brownie
3/4/2017,12:12:11 PM,7554,Coffee
3/4/2017,12:12:11 PM,7554,Coke
3/4/2017,12:23:01 PM,7555,Bread
3/4/2017,12:23:01 PM,7555,Bread
3/4/2017,12:23:01 PM,7555,Cake
3/4/2017,12:23:01 PM,7555,Soup
3/4/2017,12:23:01 PM,7555,Smoothies
3/4/2017,12:23:01 PM,7555,Sandwich
3/4/2017,12:24:22 PM,7556,Bread
3/4/2017,12:28:33 PM,7557,Coffee
3/4/2017,12:28:33 PM,7557,Juice
3/4/2017,12:28:33 PM,7557,Toast
3/4/2017,12:28:33 PM,7557,Sandwich
3/4/2017,12:28:33 PM,7557,Baguette
3/4/2017,12:29:15 PM,7558,Bread
3/4/2017,12:29:15 PM,7558,Coffee
3/4/2017,12:35:19 PM,7559,Coffee
3/4/2017,12:36:52 PM,7560,Coffee
3/4/2017,12:36:52 PM,7560,Spanish Brunch
3/4/2017,12:40:40 PM,7561,Bread
3/4/2017,12:40:40 PM,7561,Brownie
3/4/2017,12:40:40 PM,7561,Scandinavian
3/4/2017,12:40:40 PM,7561,Coffee
3/4/2017,12:40:40 PM,7561,Coffee
3/4/2017,12:40:40 PM,7561,Soup
3/4/2017,12:40:40 PM,7561,NONE
3/4/2017,12:42:51 PM,7562,Pastry
3/4/2017,12:43:47 PM,7563,Vegan Feast
3/4/2017,12:47:05 PM,7564,Cake
3/4/2017,12:47:05 PM,7564,Muffin
3/4/2017,12:48:04 PM,7565,Baguette
3/4/2017,12:49:54 PM,7566,Sandwich
3/4/2017,12:49:54 PM,7566,Chicken Stew
3/4/2017,12:49:54 PM,7566,Coffee
3/4/2017,12:49:54 PM,7566,Truffles
3/4/2017,12:49:54 PM,7566,Coke
3/4/2017,12:53:17 PM,7567,Tea
3/4/2017,12:53:17 PM,7567,Scone
3/4/2017,12:53:17 PM,7567,Soup
3/4/2017,12:56:55 PM,7568,Bread
3/4/2017,12:58:49 PM,7569,Soup
3/4/2017,12:58:49 PM,7569,Sandwich
3/4/2017,12:58:49 PM,7569,Juice
3/4/2017,1:00:54 PM,7570,Cookies
3/4/2017,1:00:54 PM,7570,Mineral water
3/4/2017,1:00:54 PM,7570,Coffee
3/4/2017,1:15:51 PM,7571,Cookies
3/4/2017,1:15:51 PM,7571,Pastry
3/4/2017,1:15:51 PM,7571,Coffee
3/4/2017,1:18:40 PM,7572,Sandwich
3/4/2017,1:18:40 PM,7572,NONE
3/4/2017,1:18:40 PM,7572,Coffee
3/4/2017,1:18:40 PM,7572,Soup
3/4/2017,1:18:40 PM,7572,Art Tray
3/4/2017,1:18:40 PM,7572,Scone
3/4/2017,1:18:40 PM,7572,Brownie
3/4/2017,1:30:46 PM,7573,Cake
3/4/2017,1:30:46 PM,7573,Tiffin
3/4/2017,1:32:15 PM,7574,Scone
3/4/2017,1:32:15 PM,7574,Tea
3/4/2017,1:37:01 PM,7575,Brownie
3/4/2017,1:37:01 PM,7575,Cookies
3/4/2017,1:40:26 PM,7576,Sandwich
3/4/2017,1:40:26 PM,7576,Juice
3/4/2017,1:40:26 PM,7576,NONE
3/4/2017,1:43:13 PM,7577,Hot chocolate
3/4/2017,1:43:13 PM,7577,Coffee
3/4/2017,1:43:13 PM,7577,Cake
3/4/2017,1:43:13 PM,7577,Scone
3/4/2017,1:43:13 PM,7577,Cookies
3/4/2017,1:43:13 PM,7577,Bread
3/4/2017,1:45:04 PM,7578,Tea
3/4/2017,1:45:04 PM,7578,Hot chocolate
3/4/2017,1:45:04 PM,7578,Cake
3/4/2017,1:45:04 PM,7578,Salad
3/4/2017,1:46:04 PM,7579,Bread
3/4/2017,1:46:04 PM,7579,Tea
3/4/2017,1:46:04 PM,7579,Soup
3/4/2017,1:46:04 PM,7579,Sandwich
3/4/2017,1:55:48 PM,7580,Spanish Brunch
3/4/2017,1:55:48 PM,7580,Sandwich
3/4/2017,1:57:53 PM,7581,Toast
3/4/2017,1:57:53 PM,7581,Bread
3/4/2017,2:05:18 PM,7582,Coffee
3/4/2017,2:05:18 PM,7582,Tea
3/4/2017,2:05:18 PM,7582,NONE
3/4/2017,2:05:18 PM,7582,Toast
3/4/2017,2:15:10 PM,7583,Scone
3/4/2017,2:22:26 PM,7584,Scone
3/4/2017,2:22:26 PM,7584,Coffee
3/4/2017,2:22:26 PM,7584,Coffee
3/4/2017,2:22:59 PM,7585,Bread
3/4/2017,2:22:59 PM,7585,Brownie
3/4/2017,2:23:47 PM,7586,Tea
3/4/2017,2:23:47 PM,7586,Soup
3/4/2017,2:28:29 PM,7587,Hot chocolate
3/4/2017,2:28:29 PM,7587,Coffee
3/4/2017,2:28:29 PM,7587,Cake
3/4/2017,2:28:29 PM,7587,Scone
3/4/2017,2:29:49 PM,7588,Coke
3/4/2017,2:29:49 PM,7588,Tea
3/4/2017,2:29:49 PM,7588,Brownie
3/4/2017,2:30:34 PM,7589,Hot chocolate
3/4/2017,2:30:34 PM,7589,Truffles
3/4/2017,2:30:34 PM,7589,Spanish Brunch
3/4/2017,2:36:37 PM,7590,Chicken Stew
3/4/2017,2:36:37 PM,7590,Granola
3/4/2017,2:36:37 PM,7590,Coke
3/4/2017,2:43:58 PM,7591,Spanish Brunch
3/4/2017,2:43:58 PM,7591,Smoothies
3/4/2017,2:47:54 PM,7592,Bread
3/4/2017,2:57:15 PM,7593,Coffee
3/4/2017,2:57:15 PM,7593,Coffee
3/4/2017,2:57:15 PM,7593,Scone
3/4/2017,2:59:01 PM,7594,Tea
3/4/2017,3:19:01 PM,7595,Tea
3/4/2017,3:24:53 PM,7596,Scandinavian
3/4/2017,3:29:23 PM,7597,Coffee
3/4/2017,3:29:23 PM,7597,Hot chocolate
3/4/2017,3:30:34 PM,7598,Scone
3/4/2017,3:30:34 PM,7598,Cake
3/4/2017,3:30:34 PM,7598,Bread
3/4/2017,3:30:34 PM,7598,Bread
3/4/2017,3:30:34 PM,7598,Coffee
3/4/2017,3:30:34 PM,7598,Hot chocolate
3/4/2017,3:32:10 PM,7599,Tea
3/4/2017,3:32:10 PM,7599,Scone
3/4/2017,3:32:10 PM,7599,Bread
3/4/2017,3:33:44 PM,7600,Scandinavian
3/4/2017,3:57:11 PM,7601,Coffee
3/4/2017,3:57:11 PM,7601,Coffee
3/4/2017,3:57:11 PM,7601,Bread
3/4/2017,4:00:49 PM,7602,Bread
3/4/2017,4:00:49 PM,7602,Coffee
3/4/2017,4:00:49 PM,7602,Scone
3/4/2017,4:00:49 PM,7602,Cookies
3/4/2017,4:00:49 PM,7602,Soup
3/4/2017,4:00:49 PM,7602,Salad
3/4/2017,4:00:49 PM,7602,Truffles
3/4/2017,4:00:49 PM,7602,Mineral water
3/4/2017,4:19:02 PM,7603,Tiffin
3/4/2017,4:19:02 PM,7603,Coffee
3/4/2017,4:19:02 PM,7603,Tea
3/4/2017,4:19:51 PM,7604,Coffee
3/4/2017,4:21:28 PM,7605,Bread
3/4/2017,4:21:28 PM,7605,Hot chocolate
3/4/2017,4:21:28 PM,7605,Scone
3/4/2017,4:24:02 PM,7606,Tea
3/4/2017,4:24:02 PM,7606,Tea
3/4/2017,4:24:02 PM,7606,Coffee
3/4/2017,4:24:02 PM,7606,Cake
3/4/2017,4:24:02 PM,7606,Scone
3/4/2017,4:32:25 PM,7607,Bread
3/4/2017,4:36:28 PM,7608,Scandinavian
3/4/2017,4:36:28 PM,7608,Muffin
3/4/2017,5:14:01 PM,7609,Scandinavian
3/5/2017,9:35:02 AM,7610,Farm House
3/5/2017,9:48:19 AM,7611,NONE
3/5/2017,9:48:19 AM,7611,Bread
3/5/2017,9:48:19 AM,7611,Medialuna
3/5/2017,9:55:32 AM,7612,Coffee
3/5/2017,9:55:32 AM,7612,Spanish Brunch
3/5/2017,9:58:40 AM,7613,Coffee
3/5/2017,9:59:09 AM,7614,Coffee
3/5/2017,10:19:02 AM,7615,Bread
3/5/2017,10:19:02 AM,7615,Coffee
3/5/2017,10:19:02 AM,7615,Pastry
3/5/2017,10:19:02 AM,7615,Spanish Brunch
3/5/2017,10:19:41 AM,7616,NONE
3/5/2017,10:19:41 AM,7616,Bread
3/5/2017,10:19:41 AM,7616,Scone
3/5/2017,10:31:18 AM,7617,Bread
3/5/2017,10:31:18 AM,7617,Coffee
3/5/2017,10:31:18 AM,7617,Coffee
3/5/2017,10:31:18 AM,7617,Toast
3/5/2017,10:31:18 AM,7617,NONE
3/5/2017,10:42:14 AM,7618,Bread
3/5/2017,10:47:12 AM,7619,Pastry
3/5/2017,10:47:12 AM,7619,Bread
3/5/2017,10:47:12 AM,7619,Pastry
3/5/2017,10:48:20 AM,7620,Hot chocolate
3/5/2017,10:48:20 AM,7620,Cookies
3/5/2017,10:48:20 AM,7620,Pastry
3/5/2017,10:49:26 AM,7621,Coffee
3/5/2017,10:49:26 AM,7621,Coffee
3/5/2017,10:49:26 AM,7621,NONE
3/5/2017,10:49:26 AM,7621,The Nomad
3/5/2017,10:53:59 AM,7622,Coffee
3/5/2017,10:53:59 AM,7622,Jammie Dodgers
3/5/2017,10:53:59 AM,7622,Muffin
3/5/2017,10:53:59 AM,7622,Tea
3/5/2017,10:57:26 AM,7623,Coffee
3/5/2017,10:57:56 AM,7624,Coffee
3/5/2017,10:57:56 AM,7624,Brownie
3/5/2017,10:59:44 AM,7625,Coffee
3/5/2017,11:04:43 AM,7626,Bread
3/5/2017,11:04:43 AM,7626,Coffee
3/5/2017,11:11:22 AM,7627,Coffee
3/5/2017,11:11:22 AM,7627,Coffee
3/5/2017,11:11:22 AM,7627,Hot chocolate
3/5/2017,11:11:22 AM,7627,Muffin
3/5/2017,11:11:55 AM,7628,Bread
3/5/2017,11:12:48 AM,7629,Farm House
3/5/2017,11:16:54 AM,7630,Coffee
3/5/2017,11:16:54 AM,7630,Tiffin
3/5/2017,11:36:09 AM,7631,Coffee
3/5/2017,11:36:09 AM,7631,Coffee
3/5/2017,11:36:09 AM,7631,Toast
3/5/2017,11:36:09 AM,7631,Pastry
3/5/2017,11:36:09 AM,7631,Scone
3/5/2017,11:36:54 AM,7632,Coffee
3/5/2017,11:39:30 AM,7633,Jam
3/5/2017,11:42:26 AM,7634,Pastry
3/5/2017,11:42:26 AM,7634,Cake
3/5/2017,11:42:26 AM,7634,Coffee
3/5/2017,11:43:36 AM,7635,Soup
3/5/2017,11:43:36 AM,7635,NONE
3/5/2017,11:43:36 AM,7635,Coffee
3/5/2017,11:43:36 AM,7635,Juice
3/5/2017,11:43:36 AM,7635,Tea
3/5/2017,11:47:15 AM,7636,Pastry
3/5/2017,11:52:46 AM,7637,Coffee
3/5/2017,11:55:35 AM,7638,Jammie Dodgers
3/5/2017,11:55:35 AM,7638,Coffee
3/5/2017,12:09:32 PM,7639,Coffee
3/5/2017,12:12:38 PM,7640,Coffee
3/5/2017,12:18:15 PM,7641,Muffin
3/5/2017,12:32:28 PM,7642,Coffee
3/5/2017,12:32:28 PM,7642,Cake
3/5/2017,12:32:28 PM,7642,Muffin
3/5/2017,12:40:27 PM,7643,Pastry
3/5/2017,12:40:27 PM,7643,Bread
3/5/2017,12:42:00 PM,7644,Coffee
3/5/2017,12:42:00 PM,7644,Pastry
3/5/2017,12:42:00 PM,7644,Bread
3/5/2017,12:48:29 PM,7645,Hot chocolate
3/5/2017,12:59:49 PM,7646,Juice
3/5/2017,12:59:49 PM,7646,Cake
3/5/2017,12:59:49 PM,7646,Coffee
3/5/2017,1:01:14 PM,7647,Coke
3/5/2017,1:01:14 PM,7647,Sandwich
3/5/2017,1:02:47 PM,7648,Sandwich
3/5/2017,1:02:47 PM,7648,Smoothies
3/5/2017,1:11:39 PM,7649,Coffee
3/5/2017,1:11:39 PM,7649,Coffee
3/5/2017,1:21:46 PM,7650,Scone
3/5/2017,1:48:10 PM,7651,Cake
3/5/2017,1:48:10 PM,7651,Bread
3/5/2017,1:48:10 PM,7651,Coffee
3/5/2017,1:48:10 PM,7651,NONE
3/5/2017,1:48:10 PM,7651,Juice
3/5/2017,2:07:10 PM,7652,Cake
3/5/2017,2:07:10 PM,7652,Coffee
3/5/2017,2:07:10 PM,7652,Tea
3/5/2017,2:15:38 PM,7653,Truffles
3/5/2017,2:15:38 PM,7653,Coffee
3/5/2017,2:15:38 PM,7653,Cake
3/5/2017,2:15:38 PM,7653,Pastry
3/5/2017,2:15:38 PM,7653,Sandwich
3/5/2017,2:21:55 PM,7654,Tiffin
3/5/2017,3:00:18 PM,7655,Coffee
3/5/2017,3:00:18 PM,7655,Cake
3/5/2017,3:11:31 PM,7656,Cake
3/5/2017,3:11:31 PM,7656,Scone
3/5/2017,3:11:31 PM,7656,Medialuna
3/5/2017,3:11:31 PM,7656,Soup
3/5/2017,3:11:31 PM,7656,Coffee
3/5/2017,3:11:31 PM,7656,Coffee
3/5/2017,3:11:31 PM,7656,Tea
3/5/2017,3:13:03 PM,7657,Coffee
3/5/2017,3:15:40 PM,7658,Bread
3/5/2017,3:15:40 PM,7658,Coffee
3/5/2017,3:15:40 PM,7658,NONE
3/5/2017,3:22:41 PM,7659,Coffee
3/5/2017,3:22:41 PM,7659,Medialuna
3/5/2017,3:22:41 PM,7659,Pastry
3/5/2017,3:34:38 PM,7660,Jammie Dodgers
3/5/2017,3:34:38 PM,7660,Tiffin
3/5/2017,3:50:06 PM,7661,Coffee
3/5/2017,3:50:06 PM,7661,Bread
3/5/2017,3:50:06 PM,7661,Alfajores
3/5/2017,6:51:22 PM,7663,Afternoon with the baker
3/5/2017,6:51:49 PM,7664,Afternoon with the baker
3/5/2017,6:52:38 PM,7665,Afternoon with the baker
3/5/2017,6:54:16 PM,7666,Afternoon with the baker
3/5/2017,6:54:16 PM,7666,Afternoon with the baker
3/5/2017,6:56:39 PM,7667,Afternoon with the baker
3/6/2017,8:18:07 AM,7668,Jammie Dodgers
3/6/2017,8:26:42 AM,7669,Coffee
3/6/2017,8:35:33 AM,7670,Coffee
3/6/2017,8:35:33 AM,7670,NONE
3/6/2017,8:37:57 AM,7671,Coffee
3/6/2017,8:37:57 AM,7671,Bread
3/6/2017,9:07:14 AM,7672,Coffee
3/6/2017,9:11:23 AM,7673,Bread
3/6/2017,10:04:54 AM,7674,Bread
3/6/2017,10:22:32 AM,7675,Coffee
3/6/2017,10:22:32 AM,7675,Pastry
3/6/2017,10:27:02 AM,7676,Bread
3/6/2017,10:34:54 AM,7677,Tea
3/6/2017,10:34:54 AM,7677,Pastry
3/6/2017,10:35:15 AM,7678,Pastry
3/6/2017,10:39:55 AM,7679,NONE
3/6/2017,10:39:55 AM,7679,Tea
3/6/2017,10:40:19 AM,7680,Coffee
3/6/2017,10:40:19 AM,7680,NONE
3/6/2017,10:49:03 AM,7681,Farm House
3/6/2017,11:00:46 AM,7682,Coffee
3/6/2017,11:04:50 AM,7683,Cookies
3/6/2017,11:04:50 AM,7683,Pastry
3/6/2017,11:04:50 AM,7683,Coffee
3/6/2017,11:04:50 AM,7683,Coffee
3/6/2017,11:06:07 AM,7684,Bread
3/6/2017,11:06:07 AM,7684,Coffee
3/6/2017,11:06:07 AM,7684,Toast
3/6/2017,11:13:41 AM,7685,Tea
3/6/2017,11:13:41 AM,7685,Coffee
3/6/2017,11:13:41 AM,7685,Cake
3/6/2017,11:15:28 AM,7686,Toast
3/6/2017,11:15:28 AM,7686,Coffee
3/6/2017,11:46:44 AM,7687,Coffee
3/6/2017,11:46:44 AM,7687,Toast
3/6/2017,11:46:56 AM,7688,Bread
3/6/2017,11:47:33 AM,7689,Bread
3/6/2017,11:47:53 AM,7690,Bread
3/6/2017,11:52:45 AM,7691,Farm House
3/6/2017,11:52:45 AM,7691,Cake
3/6/2017,11:58:53 AM,7692,Soup
3/6/2017,11:58:53 AM,7692,Coffee
3/6/2017,12:08:36 PM,7693,Coffee
3/6/2017,12:21:16 PM,7694,Bread
3/6/2017,12:21:16 PM,7694,Sandwich
3/6/2017,12:24:23 PM,7695,Bread
3/6/2017,12:27:23 PM,7696,Juice
3/6/2017,12:27:23 PM,7696,Coffee
3/6/2017,12:27:23 PM,7696,Sandwich
3/6/2017,12:27:23 PM,7696,Cake
3/6/2017,12:43:52 PM,7697,Bread
3/6/2017,12:46:08 PM,7698,NONE
3/6/2017,12:46:08 PM,7698,Tea
3/6/2017,12:59:45 PM,7699,Cake
3/6/2017,12:59:45 PM,7699,Bread
3/6/2017,1:04:43 PM,7700,Chicken Stew
3/6/2017,1:04:43 PM,7700,Coffee
3/6/2017,1:09:13 PM,7701,Coffee
3/6/2017,1:09:13 PM,7701,NONE
3/6/2017,1:14:10 PM,7702,Coffee
3/6/2017,1:14:10 PM,7702,Salad
3/6/2017,1:14:10 PM,7702,NONE
3/6/2017,1:15:35 PM,7703,Soup
3/6/2017,1:15:35 PM,7703,Bread
3/6/2017,1:36:33 PM,7704,Bread
3/6/2017,1:36:33 PM,7704,Cake
3/6/2017,2:00:44 PM,7705,Bread
3/6/2017,2:03:43 PM,7706,Coffee
3/6/2017,2:03:43 PM,7706,Coffee
3/6/2017,2:03:43 PM,7706,Cake
3/6/2017,2:03:43 PM,7706,Sandwich
3/6/2017,2:03:43 PM,7706,Sandwich
3/6/2017,2:04:40 PM,7707,Cake
3/6/2017,2:04:40 PM,7707,Truffles
3/6/2017,2:04:40 PM,7707,Tea
3/6/2017,2:04:40 PM,7707,Coffee
3/6/2017,2:04:40 PM,7707,Salad
3/6/2017,2:04:40 PM,7707,Chicken Stew
3/6/2017,2:22:12 PM,7708,Coffee
3/6/2017,2:22:12 PM,7708,Juice
3/6/2017,2:22:12 PM,7708,Drinking chocolate spoons 
3/6/2017,2:26:46 PM,7709,Bread
3/6/2017,2:26:46 PM,7709,Sandwich
3/6/2017,2:26:46 PM,7709,Coffee
3/6/2017,2:26:46 PM,7709,Coffee
3/6/2017,2:26:46 PM,7709,Soup
3/6/2017,2:26:46 PM,7709,Cake
3/6/2017,2:37:02 PM,7710,Juice
3/6/2017,2:37:25 PM,7711,Tea
3/6/2017,2:46:18 PM,7712,Bread
3/6/2017,3:15:37 PM,7713,Tea
3/6/2017,3:15:37 PM,7713,Hot chocolate
3/6/2017,3:15:37 PM,7713,Cake
3/6/2017,3:48:38 PM,7714,Tea
3/6/2017,3:48:38 PM,7714,Coffee
3/6/2017,3:48:38 PM,7714,Toast
3/6/2017,3:48:38 PM,7714,Pastry
3/6/2017,4:37:51 PM,7715,Coffee
3/6/2017,4:37:51 PM,7715,Cake
3/6/2017,4:46:23 PM,7716,Afternoon with the baker
3/7/2017,8:27:43 AM,7717,Bread
3/7/2017,9:00:31 AM,7718,Coffee
3/7/2017,9:02:03 AM,7719,Toast
3/7/2017,9:02:03 AM,7719,Coffee
3/7/2017,9:14:23 AM,7720,Bread
3/7/2017,9:14:23 AM,7720,Cookies
3/7/2017,9:14:23 AM,7720,Pastry
3/7/2017,9:25:01 AM,7721,Coke
3/7/2017,9:25:23 AM,7722,Coffee
3/7/2017,9:25:51 AM,7723,Coffee
3/7/2017,9:25:51 AM,7723,Tea
3/7/2017,9:40:45 AM,7724,Bread
3/7/2017,9:40:45 AM,7724,Pastry
3/7/2017,9:44:12 AM,7725,Coffee
3/7/2017,9:46:56 AM,7726,Coffee
3/7/2017,9:48:40 AM,7727,Bread
3/7/2017,9:48:40 AM,7727,Pastry
3/7/2017,9:57:45 AM,7728,Baguette
3/7/2017,10:00:22 AM,7729,Bread
3/7/2017,10:09:12 AM,7730,Coffee
3/7/2017,10:15:13 AM,7731,Tea
3/7/2017,10:15:13 AM,7731,Coffee
3/7/2017,10:20:14 AM,7732,Coffee
3/7/2017,10:20:14 AM,7732,Coffee
3/7/2017,10:20:14 AM,7732,NONE
3/7/2017,10:20:14 AM,7732,Granola
3/7/2017,10:30:07 AM,7733,Coffee
3/7/2017,10:35:15 AM,7734,Bread
3/7/2017,10:48:31 AM,7735,Bread
3/7/2017,10:48:31 AM,7735,Sandwich
3/7/2017,10:50:52 AM,7736,Coffee
3/7/2017,10:58:45 AM,7737,Coffee
3/7/2017,11:07:30 AM,7738,Bread
3/7/2017,11:07:30 AM,7738,Toast
3/7/2017,11:13:53 AM,7739,Hot chocolate
3/7/2017,11:13:53 AM,7739,Coffee
3/7/2017,11:13:53 AM,7739,Pastry
3/7/2017,11:13:53 AM,7739,Cookies
3/7/2017,11:14:29 AM,7740,Coffee
3/7/2017,11:14:29 AM,7740,Coffee
3/7/2017,11:14:29 AM,7740,Bread
3/7/2017,11:14:29 AM,7740,Cookies
3/7/2017,11:38:29 AM,7741,Baguette
3/7/2017,11:40:58 AM,7742,Bread
3/7/2017,11:40:58 AM,7742,Tea
3/7/2017,11:45:58 AM,7743,Coffee
3/7/2017,11:50:26 AM,7744,Coffee
3/7/2017,11:52:19 AM,7745,Bread
3/7/2017,12:12:30 PM,7746,Coffee
3/7/2017,12:12:30 PM,7746,Bread
3/7/2017,12:12:30 PM,7746,Pastry
3/7/2017,12:13:56 PM,7747,Bread
3/7/2017,12:17:15 PM,7748,Pastry
3/7/2017,12:17:15 PM,7748,Coffee
3/7/2017,12:17:15 PM,7748,Bread
3/7/2017,12:17:15 PM,7748,Spanish Brunch
3/7/2017,12:17:15 PM,7748,NONE
3/7/2017,12:19:39 PM,7749,Soup
3/7/2017,12:19:39 PM,7749,Coffee
3/7/2017,12:19:39 PM,7749,Coffee
3/7/2017,12:21:04 PM,7750,Bread
3/7/2017,12:21:04 PM,7750,Salad
3/7/2017,12:21:04 PM,7750,Spanish Brunch
3/7/2017,12:21:04 PM,7750,Jam
3/7/2017,12:36:41 PM,7751,Tea
3/7/2017,12:36:41 PM,7751,Soup
3/7/2017,12:58:53 PM,7753,Coffee
3/7/2017,12:58:53 PM,7753,Soup
3/7/2017,12:58:53 PM,7753,Sandwich
3/7/2017,1:27:09 PM,7754,Hot chocolate
3/7/2017,1:27:09 PM,7754,Coffee
3/7/2017,1:27:09 PM,7754,Sandwich
3/7/2017,1:27:09 PM,7754,Cake
3/7/2017,1:28:11 PM,7755,Coffee
3/7/2017,1:28:11 PM,7755,Salad
3/7/2017,1:28:11 PM,7755,Tiffin
3/7/2017,1:30:05 PM,7756,Hot chocolate
3/7/2017,1:30:05 PM,7756,Coffee
3/7/2017,1:30:05 PM,7756,Sandwich
3/7/2017,1:30:05 PM,7756,Cake
3/7/2017,1:36:33 PM,7757,Coffee
3/7/2017,1:36:33 PM,7757,Soup
3/7/2017,1:36:33 PM,7757,Spanish Brunch
3/7/2017,1:52:37 PM,7758,Cookies
3/7/2017,1:53:17 PM,7759,Farm House
3/7/2017,2:08:11 PM,7760,Farm House
3/7/2017,2:08:11 PM,7760,Soup
3/7/2017,2:08:11 PM,7760,Salad
3/7/2017,2:08:11 PM,7760,Spanish Brunch
3/7/2017,2:08:11 PM,7760,Toast
3/7/2017,2:08:11 PM,7760,Coffee
3/7/2017,2:08:11 PM,7760,Coffee
3/7/2017,2:14:53 PM,7761,Fudge
3/7/2017,2:23:26 PM,7762,Chicken Stew
3/7/2017,2:23:26 PM,7762,Tea
3/7/2017,2:32:10 PM,7763,Farm House
3/7/2017,2:33:57 PM,7764,Cake
3/7/2017,2:33:57 PM,7764,Tiffin
3/7/2017,2:33:57 PM,7764,Coffee
3/7/2017,2:33:57 PM,7764,Coffee
3/7/2017,2:37:23 PM,7765,Spanish Brunch
3/7/2017,2:37:23 PM,7765,Tea
3/7/2017,2:44:39 PM,7766,Bread
3/7/2017,2:44:54 PM,7767,Coffee
3/7/2017,2:52:50 PM,7768,Pastry
3/7/2017,2:52:50 PM,7768,Tiffin
3/7/2017,2:52:50 PM,7768,Truffles
3/7/2017,2:52:50 PM,7768,Bread
3/7/2017,2:52:50 PM,7768,Soup
3/7/2017,3:28:48 PM,7769,Bread
3/7/2017,3:39:33 PM,7770,Bread
3/7/2017,3:39:33 PM,7770,Pastry
3/7/2017,3:42:17 PM,7771,Coffee
3/7/2017,3:42:17 PM,7771,Cake
3/7/2017,3:58:36 PM,7772,Tea
3/7/2017,3:58:36 PM,7772,Tea
3/7/2017,3:58:36 PM,7772,Cake
3/7/2017,3:58:36 PM,7772,Cake
3/7/2017,4:09:28 PM,7773,Cake
3/7/2017,4:09:28 PM,7773,Tea
3/8/2017,9:00:03 AM,7774,Hot chocolate
3/8/2017,9:00:03 AM,7774,Coffee
3/8/2017,9:00:03 AM,7774,Bread
3/8/2017,9:01:07 AM,7775,Bread
3/8/2017,9:17:48 AM,7776,Bread
3/8/2017,9:17:48 AM,7776,Bread
3/8/2017,9:41:07 AM,7777,Bread
3/8/2017,9:42:16 AM,7778,Bread
3/8/2017,9:42:16 AM,7778,Pastry
3/8/2017,9:45:43 AM,7779,Pastry
3/8/2017,9:45:43 AM,7779,Coffee
3/8/2017,9:52:02 AM,7780,Medialuna
3/8/2017,9:52:02 AM,7780,Bread
3/8/2017,10:01:33 AM,7781,NONE
3/8/2017,10:01:33 AM,7781,Toast
3/8/2017,10:01:33 AM,7781,Bread
3/8/2017,10:08:54 AM,7782,Bread
3/8/2017,10:11:42 AM,7783,Coffee
3/8/2017,10:11:42 AM,7783,Coffee
3/8/2017,10:11:42 AM,7783,Cake
3/8/2017,10:17:53 AM,7784,Tea
3/8/2017,10:17:53 AM,7784,Tea
3/8/2017,10:17:53 AM,7784,Bread
3/8/2017,10:17:53 AM,7784,Coffee
3/8/2017,10:17:53 AM,7784,Pastry
3/8/2017,10:22:10 AM,7785,Bread
3/8/2017,11:03:24 AM,7786,Pastry
3/8/2017,11:25:42 AM,7787,Bread
3/8/2017,11:27:14 AM,7788,Baguette
3/8/2017,12:05:13 PM,7789,Coffee
3/8/2017,12:05:13 PM,7789,Coffee
3/8/2017,12:05:13 PM,7789,Pastry
3/8/2017,12:21:19 PM,7790,Bread
3/8/2017,1:08:19 PM,7791,NONE
3/8/2017,1:08:19 PM,7791,Coffee
3/8/2017,1:08:19 PM,7791,Coffee
3/8/2017,1:09:14 PM,7792,Coffee
3/8/2017,1:09:14 PM,7792,Coffee
3/8/2017,1:09:14 PM,7792,Chicken Stew
3/8/2017,1:09:14 PM,7792,Salad
3/8/2017,1:11:43 PM,7793,Bread
3/8/2017,1:12:08 PM,7794,Soup
3/8/2017,1:22:39 PM,7795,Truffles
3/8/2017,1:22:39 PM,7795,Coffee
3/8/2017,1:22:39 PM,7795,Sandwich
3/8/2017,1:22:39 PM,7795,Sandwich
3/8/2017,1:22:39 PM,7795,Bread
3/8/2017,1:28:54 PM,7796,Soup
3/8/2017,1:28:54 PM,7796,Soup
3/8/2017,1:28:54 PM,7796,Mineral water
3/8/2017,1:28:54 PM,7796,Farm House
3/8/2017,1:53:14 PM,7797,Bread
3/8/2017,1:53:48 PM,7798,Coffee
3/8/2017,1:53:48 PM,7798,Tea
3/8/2017,1:53:48 PM,7798,Soup
3/8/2017,2:15:18 PM,7799,Chicken Stew
3/8/2017,2:16:09 PM,7800,Coffee
3/8/2017,3:02:44 PM,7801,Cake
3/8/2017,3:02:44 PM,7801,Jammie Dodgers
3/8/2017,3:05:35 PM,7802,Bread
3/8/2017,3:08:13 PM,7803,Coffee
3/8/2017,3:08:13 PM,7803,Coffee
3/8/2017,3:08:13 PM,7803,Coffee
3/8/2017,3:08:13 PM,7803,Tea
3/8/2017,3:08:13 PM,7803,Cake
3/8/2017,3:08:13 PM,7803,Scone
