when,domain,url,tracker
before-nov-2016,abcnews.com.co,http://wayback.archive.org/web/20161005225043id_/http://abcnews.com.co/,Rubicon
before-nov-2016,abcnews.com.co,http://wayback.archive.org/web/20161005225043id_/http://abcnews.com.co/,Advertising.com
before-nov-2016,abcnews.com.co,http://wayback.archive.org/web/20161005225043id_/http://abcnews.com.co/,SkimLinks
before-nov-2016,abcnews.com.co,http://wayback.archive.org/web/20161005225043id_/http://abcnews.com.co/,Adobe Audience Manager
before-nov-2016,abcnews.com.co,http://wayback.archive.org/web/20161005225043id_/http://abcnews.com.co/,
before-nov-2016,abcnews.com.co,http://wayback.archive.org/web/20161005225043id_/http://abcnews.com.co/,AdScale
before-nov-2016,abcnews.com.co,http://wayback.archive.org/web/20161005225043id_/http://abcnews.com.co/,GetIntent
before-nov-2016,abcnews.com.co,http://wayback.archive.org/web/20161005225043id_/http://abcnews.com.co/,Google Syndication
before-nov-2016,abcnews.com.co,http://wayback.archive.org/web/20161005225043id_/http://abcnews.com.co/,DoubleClick Ad Exchange-Seller
before-nov-2016,abcnews.com.co,http://wayback.archive.org/web/20161005225043id_/http://abcnews.com.co/,BDEX
before-nov-2016,abcnews.com.co,http://wayback.archive.org/web/20161005225043id_/http://abcnews.com.co/,Google Adsense
before-nov-2016,alynews.com,http://wayback.archive.org/web/20161003020023id_/http://alynews.com/,DoubleClick Ad Exchange-Seller
before-nov-2016,alynews.com,http://wayback.archive.org/web/20161003020023id_/http://alynews.com/,Google Adsense
before-nov-2016,baltimoregazette.com,http://wayback.archive.org/web/20161001225522id_/http://baltimoregazette.com/,DoubleClick
before-nov-2016,baltimoregazette.com,http://wayback.archive.org/web/20161001225522id_/http://baltimoregazette.com/,DoubleClick
before-nov-2016,baltimoregazette.com,http://wayback.archive.org/web/20161001225522id_/http://baltimoregazette.com/,Google Syndication
before-nov-2016,baltimoregazette.com,http://wayback.archive.org/web/20161001225522id_/http://baltimoregazette.com/,DoubleClick Ad Exchange-Seller
before-nov-2016,baltimoregazette.com,http://wayback.archive.org/web/20161001225522id_/http://baltimoregazette.com/,Google Adsense
before-nov-2016,bizstandardnews.com,http://wayback.archive.org/web/20161001163409id_/http://bizstandardnews.com/,ScoreCard Research Beacon
before-nov-2016,bizstandardnews.com,http://wayback.archive.org/web/20161001163409id_/http://bizstandardnews.com/,DoubleClick
before-nov-2016,bizstandardnews.com,http://wayback.archive.org/web/20161001163409id_/http://bizstandardnews.com/,Aggregate Knowledge
before-nov-2016,bizstandardnews.com,http://wayback.archive.org/web/20161001163409id_/http://bizstandardnews.com/,TradeDesk
before-nov-2016,bizstandardnews.com,http://wayback.archive.org/web/20161001163409id_/http://bizstandardnews.com/,BlueKai
before-nov-2016,bizstandardnews.com,http://wayback.archive.org/web/20161001163409id_/http://bizstandardnews.com/,Taboola
before-nov-2016,bizstandardnews.com,http://wayback.archive.org/web/20161001163409id_/http://bizstandardnews.com/,Taboola
before-nov-2016,bizstandardnews.com,http://wayback.archive.org/web/20161001163409id_/http://bizstandardnews.com/,DoubleClick
before-nov-2016,bizstandardnews.com,http://wayback.archive.org/web/20161001163409id_/http://bizstandardnews.com/,Google Syndication
before-nov-2016,bizstandardnews.com,http://wayback.archive.org/web/20161001163409id_/http://bizstandardnews.com/,DoubleClick Ad Exchange-Seller
before-nov-2016,bizstandardnews.com,http://wayback.archive.org/web/20161001163409id_/http://bizstandardnews.com/,Google Adsense
before-nov-2016,butthatsnoneofmybusiness.com,http://wayback.archive.org/web/20161012053807id_/http://butthatsnoneofmybusiness.com/,DoubleClick
before-nov-2016,butthatsnoneofmybusiness.com,http://wayback.archive.org/web/20161012053807id_/http://butthatsnoneofmybusiness.com/,DoubleClick
before-nov-2016,butthatsnoneofmybusiness.com,http://wayback.archive.org/web/20161012053807id_/http://butthatsnoneofmybusiness.com/,Google Syndication
before-nov-2016,butthatsnoneofmybusiness.com,http://wayback.archive.org/web/20161012053807id_/http://butthatsnoneofmybusiness.com/,DoubleClick Ad Exchange-Seller
before-nov-2016,butthatsnoneofmybusiness.com,http://wayback.archive.org/web/20161012053807id_/http://butthatsnoneofmybusiness.com/,Google Adsense
before-nov-2016,butthatsnoneofmybusiness.com,http://wayback.archive.org/web/20161012053807id_/http://butthatsnoneofmybusiness.com/,Google Adsense
before-nov-2016,cartelpress.com,http://wayback.archive.org/web/20161003112649id_/http://cartelpress.com/,DoubleClick
before-nov-2016,cartelpress.com,http://wayback.archive.org/web/20161003112649id_/http://cartelpress.com/,DoubleClick
before-nov-2016,cartelpress.com,http://wayback.archive.org/web/20161003112649id_/http://cartelpress.com/,Google Syndication
before-nov-2016,cartelpress.com,http://wayback.archive.org/web/20161003112649id_/http://cartelpress.com/,DoubleClick Ad Exchange-Seller
before-nov-2016,cartelpress.com,http://wayback.archive.org/web/20161003112649id_/http://cartelpress.com/,Kixer
before-nov-2016,cartelpress.com,http://wayback.archive.org/web/20161003112649id_/http://cartelpress.com/,Google Adsense
before-nov-2016,cartelpress.com,http://wayback.archive.org/web/20161003112649id_/http://cartelpress.com/,Google Adsense
before-nov-2016,celebtricity.com,http://wayback.archive.org/web/20161004080017id_/http://celebtricity.com/,ScoreCard Research Beacon
before-nov-2016,celebtricity.com,http://wayback.archive.org/web/20161004080017id_/http://celebtricity.com/,DoubleClick
before-nov-2016,celebtricity.com,http://wayback.archive.org/web/20161004080017id_/http://celebtricity.com/,Quantcast
before-nov-2016,celebtricity.com,http://wayback.archive.org/web/20161004080017id_/http://celebtricity.com/,Taboola
before-nov-2016,celebtricity.com,http://wayback.archive.org/web/20161004080017id_/http://celebtricity.com/,AddThis
before-nov-2016,celebtricity.com,http://wayback.archive.org/web/20161004080017id_/http://celebtricity.com/,RevContent
before-nov-2016,celebtricity.com,http://wayback.archive.org/web/20161004080017id_/http://celebtricity.com/,DoubleClick
before-nov-2016,celebtricity.com,http://wayback.archive.org/web/20161004080017id_/http://celebtricity.com/,Google Syndication
before-nov-2016,celebtricity.com,http://wayback.archive.org/web/20161004080017id_/http://celebtricity.com/,DoubleClick Ad Exchange-Seller
before-nov-2016,celebtricity.com,http://wayback.archive.org/web/20161004080017id_/http://celebtricity.com/,AddThis
before-nov-2016,celebtricity.com,http://wayback.archive.org/web/20161004080017id_/http://celebtricity.com/,Google Adsense
before-nov-2016,channel16news.com,http://wayback.archive.org/web/20161021170021id_/http://channel16news.com/,ShareThis
before-nov-2016,channel16news.com,http://wayback.archive.org/web/20161021170021id_/http://channel16news.com/,DoubleClick Ad Exchange-Seller
before-nov-2016,channel16news.com,http://wayback.archive.org/web/20161021170021id_/http://channel16news.com/,Google Adsense
before-nov-2016,channel17news.com,http://wayback.archive.org/web/20160305090407id_/http://channel17news.com/,Google Adsense
before-nov-2016,channel18news.com,http://wayback.archive.org/web/20161001232629id_/http://channel18news.com/,ScoreCard Research Beacon
before-nov-2016,channel18news.com,http://wayback.archive.org/web/20161001232629id_/http://channel18news.com/,Quantcast
before-nov-2016,channel18news.com,http://wayback.archive.org/web/20161001232629id_/http://channel18news.com/,RevContent
before-nov-2016,christiantimesnewspaper.com,http://wayback.archive.org/web/20161002081615id_/http://christiantimesnewspaper.com/,Clicksor
before-nov-2016,christiantimesnewspaper.com,http://wayback.archive.org/web/20161002081615id_/http://christiantimesnewspaper.com/,DoubleClick Ad Exchange-Seller
before-nov-2016,christiantimesnewspaper.com,http://wayback.archive.org/web/20161002081615id_/http://christiantimesnewspaper.com/,Google Adsense
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,Tapad
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,Admeta
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,Turn Inc.
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,Sonobi
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,BlueKai
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,BidSwitch
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,DoubleClick
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,Adform
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,StickyAds
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,Rocket Fuel
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,BrightRoll
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,Aggregate Knowledge
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,SMART AdServer
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,TradeDesk
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,i-Behavior
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,SiteScout
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,BlueKai
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,DoubleClick
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,Switch Concepts
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,MediaMath
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,Krux Digital
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,Improve Digital
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,sovrn (formerly Lijit Networks)
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,Criteo
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,Infectious Media
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,Datalogix
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,Quantcast
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,SpotXchange
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,SecuredVisit
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,AppNexus
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,Tynt
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,eXelate
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,Yahoo Ad Manager Plus
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,AddThis
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,Yahoo Ad Exchange
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,Lotame
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,OpenX
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,Dstillery
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,Media Innovation Group
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,Eyeota
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,eyeReturn Marketing
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,adingo
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,Audience Science
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,Semasio
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,Drawbridge
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,PubMatic
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,PulsePoint
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,TubeMogul
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,MediaMath
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,Index Exchange (Formerly Casale Media)
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,LiveRamp
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,BlueCava
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,Rubicon
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,Advertising.com
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,Adobe Audience Manager
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,DoubleClick
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,AdScale
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,Google Syndication
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,DoubleClick Ad Exchange-Seller
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,InfoLinks
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,Google Publisher Tags
before-nov-2016,civictribune.com,http://wayback.archive.org/web/20161002182734id_/http://civictribune.com/,Google Adsense
before-nov-2016,clancyreport.com,http://wayback.archive.org/web/20160821045224id_/http://www.clancyreport.com:80/,DoubleClick
before-nov-2016,clancyreport.com,http://wayback.archive.org/web/20160821045224id_/http://www.clancyreport.com:80/,AddThis
before-nov-2016,clancyreport.com,http://wayback.archive.org/web/20160821045224id_/http://www.clancyreport.com:80/,DoubleClick
before-nov-2016,clancyreport.com,http://wayback.archive.org/web/20160821045224id_/http://www.clancyreport.com:80/,Google Syndication
before-nov-2016,clancyreport.com,http://wayback.archive.org/web/20160821045224id_/http://www.clancyreport.com:80/,DoubleClick Ad Exchange-Seller
before-nov-2016,clancyreport.com,http://wayback.archive.org/web/20160821045224id_/http://www.clancyreport.com:80/,AddThis
before-nov-2016,clancyreport.com,http://wayback.archive.org/web/20160821045224id_/http://www.clancyreport.com:80/,Google Adsense
before-nov-2016,dailynews11.com,http://wayback.archive.org/web/20161005132829id_/http://dailynews11.com/,ScoreCard Research Beacon
