DATA_YEAR,ORI,PUB_AGENCY_NAME,PUB_AGENCY_UNIT,AGENCY_TYPE_NAME,STATE_ABBR,STATE_NAME,DIVISION_NAME,COUNTY_NAME,REGION_NAME,POPULATION_GROUP_CODE,POPULATION_GROUP_DESC,OFFENSE_SUBCAT_ID,OFFENSE_NAME,OFFENSE_SUBCAT_NAME,ACTUAL_COUNT,UNFOUNDED_COUNT,CLEARED_COUNT,JUVENILE_CLEARED_COUNT
2021,AR0600300,North Little Rock,,City,AR,Arkansas,West South Central,PULASKI,South,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,0,,64,0
2021,AR0720100,Fayetteville,,City,AR,Arkansas,West South Central,WASHINGTON,South,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,0,0
2021,AZ0071700,Mesa,,City,AZ,Arizona,Mountain,MARICOPA,West,1B,"Cities from 500,000 thru 999,999",HTCSA,Human Trafficking,Commercial Sex Acts,128,,0,0
2021,AZ0072500,Scottsdale,,City,AZ,Arizona,Mountain,MARICOPA,West,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,0,0
2021,AZ0100900,Marana,,City,AZ,Arizona,Mountain,PIMA,West,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,92,,92,0
2021,AZ0150000,La Paz,,County,AZ,Arizona,Mountain,LA PAZ,West,8C,"Non-MSA counties from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,41,,41,0
2021,AZ0150000,La Paz,,County,AZ,Arizona,Mountain,LA PAZ,West,8C,"Non-MSA counties from 10,000 thru 24,999",HTIS,Human Trafficking,Involuntary Servitude,41,,0,0
2021,CO0010000,Adams,,County,CO,Colorado,Mountain,ADAMS,West,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,576,,128,0
2021,CO0010100,Aurora,,City,CO,Colorado,Mountain,"ADAMS, ARAPAHOE, DOUGLAS",West,1C,"Cities from 250,000 thru 499,999",HTCSA,Human Trafficking,Commercial Sex Acts,384,,64,0
2021,CO0010200,Brighton,,City,CO,Colorado,Mountain,"ADAMS, WELD",West,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,0,0
2021,CO0010200,Brighton,,City,CO,Colorado,Mountain,"ADAMS, WELD",West,4,"Cities from 25,000 thru 49,999",HTIS,Human Trafficking,Involuntary Servitude,64,,0,0
2021,CO0010300,Commerce City,,City,CO,Colorado,Mountain,ADAMS,West,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,192,,0,0
2021,CO0010500,Westminster,,City,CO,Colorado,Mountain,"ADAMS, JEFFERSON",West,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,64,0
2021,CO0210100,Colorado Springs,,City,CO,Colorado,Mountain,EL PASO,West,1C,"Cities from 250,000 thru 499,999",HTCSA,Human Trafficking,Commercial Sex Acts,576,,192,0
2021,CO0210100,Colorado Springs,,City,CO,Colorado,Mountain,EL PASO,West,1C,"Cities from 250,000 thru 499,999",HTIS,Human Trafficking,Involuntary Servitude,64,,0,0
2021,CO0300400,Lakewood,,City,CO,Colorado,Mountain,JEFFERSON,West,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,378,,54,0
2021,CO0300500,Wheat Ridge,,City,CO,Colorado,Mountain,JEFFERSON,West,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,106,,0,0
2021,CO0350000,Larimer,,County,CO,Colorado,Mountain,LARIMER,West,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,256,,320,0
2021,CO0350300,Fort Collins,,City,CO,Colorado,Mountain,LARIMER,West,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,0,0
2021,CO0350400,Loveland,,City,CO,Colorado,Mountain,LARIMER,West,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,0,0
2021,CO0350400,Loveland,,City,CO,Colorado,Mountain,LARIMER,West,3,"Cities from 50,000 thru 99,999",HTIS,Human Trafficking,Involuntary Servitude,64,,0,0
2021,CO0390100,Grand Junction,,City,CO,Colorado,Mountain,MESA,West,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,0,0
2021,CO0620200,Greeley,,City,CO,Colorado,Mountain,WELD,West,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,64,0
2021,CODPD0000,Denver,,City,CO,Colorado,Mountain,DENVER,West,1B,"Cities from 500,000 thru 999,999",HTCSA,Human Trafficking,Commercial Sex Acts,832,,1024,0
2021,CODPD0000,Denver,,City,CO,Colorado,Mountain,DENVER,West,1B,"Cities from 500,000 thru 999,999",HTIS,Human Trafficking,Involuntary Servitude,64,,0,0
2021,CT0001500,Bridgeport,,City,CT,Connecticut,New England,FAIRFIELD,Northeast,2,"Cities from 100,000 thru 249,999",HTIS,Human Trafficking,Involuntary Servitude,64,,0,0
2021,CT0003400,Danbury,,City,CT,Connecticut,New England,FAIRFIELD,Northeast,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,64,0
2021,CT0006400,Hartford,,City,CT,Connecticut,New England,HARTFORD,Northeast,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,128,,0,0
2021,CT0007700,Manchester,,City,CT,Connecticut,New England,HARTFORD,Northeast,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,0,0
2021,CT0007700,Manchester,,City,CT,Connecticut,New England,HARTFORD,Northeast,3,"Cities from 50,000 thru 99,999",HTIS,Human Trafficking,Involuntary Servitude,128,,0,0
2021,CT0008000,Meriden,,City,CT,Connecticut,New England,NEW HAVEN,Northeast,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,0,0
2021,CT0008300,Middletown,,City,CT,Connecticut,New England,MIDDLESEX,Northeast,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,64,0
2021,CT0013100,Southington,,City,CT,Connecticut,New England,HARTFORD,Northeast,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,64,0
2021,CTCSP0000,Connecticut State Police,,State Police,CT,Connecticut,New England,UNMAPPED COUNTY,Northeast,8A,"Non-MSA counties 100,000 or over",HTIS,Human Trafficking,Involuntary Servitude,192,,0,0
2021,DCFBIWA01,Federal Bureau of Investigation,,Federal,FS,Federal,Other,NOT SPECIFIED,Other,,,HTCSA,Human Trafficking,Commercial Sex Acts,32,,8,0
2021,DCFBIWA01,Federal Bureau of Investigation,,Federal,FS,Federal,Other,NOT SPECIFIED,Other,,,HTIS,Human Trafficking,Involuntary Servitude,8,,0,0
2021,DE301SP00,State Police:,Kent County,State Police,DE,Delaware,South Atlantic,KENT,South,9A,"MSA counties 100,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,0,,60,0
2021,DE301SP00,State Police:,Kent County,State Police,DE,Delaware,South Atlantic,KENT,South,9A,"MSA counties 100,000 or over",HTIS,Human Trafficking,Involuntary Servitude,0,,60,0
2021,DE302SP00,State Police:,New Castle County,State Police,DE,Delaware,South Atlantic,NEW CASTLE,South,9D,"MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,180,,120,0
2021,DE303SP00,State Police:,Sussex County,State Police,DE,Delaware,South Atlantic,SUSSEX,South,9A,"MSA counties 100,000 or over",HTIS,Human Trafficking,Involuntary Servitude,120,,0,0
2021,GA0050000,Baldwin,,County,GA,Georgia,South Atlantic,BALDWIN,South,8B,"Non-MSA counties from 25,000 thru 99,999",HTIS,Human Trafficking,Involuntary Servitude,64,,0,0
2021,GA0050100,Milledgeville,,City,GA,Georgia,South Atlantic,BALDWIN,South,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,0,0
2021,GA0070000,Barrow,,County,GA,Georgia,South Atlantic,BARROW,South,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,0,0
2021,GA0110000,Bibb,,County,GA,Georgia,South Atlantic,BIBB,South,9A,"MSA counties 100,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,320,,128,0
2021,GA0130000,Brantley,,County,GA,Georgia,South Atlantic,BRANTLEY,South,9C,"MSA counties from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,128,,0,0
2021,GA0150000,Bryan,,County,GA,Georgia,South Atlantic,BRYAN,South,9C,"MSA counties from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,0,0
2021,GA0280500,Woodstock,,City,GA,Georgia,South Atlantic,CHEROKEE,South,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,368,,414,0
2021,GA0290100,Athens-Clarke County,,City,GA,Georgia,South Atlantic,CLARKE,South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,0,0
2021,GA0330200,Cobb County Police Department,,County,GA,Georgia,South Atlantic,COBB,South,9A,"MSA counties 100,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,768,,64,64
2021,GA0330200,Cobb County Police Department,,County,GA,Georgia,South Atlantic,COBB,South,9A,"MSA counties 100,000 or over",HTIS,Human Trafficking,Involuntary Servitude,320,,64,0
2021,GA0330300,Marietta,,City,GA,Georgia,South Atlantic,COBB,South,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,128,,0,0
2021,GA0330300,Marietta,,City,GA,Georgia,South Atlantic,COBB,South,3,"Cities from 50,000 thru 99,999",HTIS,Human Trafficking,Involuntary Servitude,128,,0,0
2021,GA0330400,Smyrna,,City,GA,Georgia,South Atlantic,COBB,South,3,"Cities from 50,000 thru 99,999",HTIS,Human Trafficking,Involuntary Servitude,64,,0,0
2021,GA0380000,Coweta,,County,GA,Georgia,South Atlantic,COWETA,South,9A,"MSA counties 100,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,448,,0,0
2021,GA0380000,Coweta,,County,GA,Georgia,South Atlantic,COWETA,South,9A,"MSA counties 100,000 or over",HTIS,Human Trafficking,Involuntary Servitude,64,,0,0
2021,GA0380100,Newnan,,City,GA,Georgia,South Atlantic,COWETA,South,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,0,0
2021,GA0440200,DeKalb County Police Department,,County,GA,Georgia,South Atlantic,DEKALB,South,9A,"MSA counties 100,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,960,,320,0
2021,GA0440200,DeKalb County Police Department,,County,GA,Georgia,South Atlantic,DEKALB,South,9A,"MSA counties 100,000 or over",HTIS,Human Trafficking,Involuntary Servitude,960,,64,0
2021,GA0440400,Chamblee,,City,GA,Georgia,South Atlantic,DEKALB,South,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,0,0
2021,GA0447100,Dunwoody ,,City,GA,Georgia,South Atlantic,DEKALB,South,4,"Cities from 25,000 thru 49,999",HTIS,Human Trafficking,Involuntary Servitude,15,,0,0
2021,GA0460100,Vienna,,City,GA,Georgia,South Atlantic,DOOLY,South,6,"Cities from 2,500 thru 9,999",HTCSA,Human Trafficking,Commercial Sex Acts,92,,0,0
2021,GA0480000,Douglas,,County,GA,Georgia,South Atlantic,DOUGLAS,South,9A,"MSA counties 100,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,64,,0,0
2021,GA0530100,Swainsboro,,City,GA,Georgia,South Atlantic,EMANUEL,South,6,"Cities from 2,500 thru 9,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,0,0
2021,GA0560100,Fayetteville,,City,GA,Georgia,South Atlantic,FAYETTE,South,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,47,,0,0
2021,GA0570100,Floyd County Police Department,,County,GA,Georgia,South Atlantic,FLOYD,South,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,704,,256,0
2021,GA0570200,Rome,,City,GA,Georgia,South Atlantic,FLOYD,South,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,0,0
2021,GA0600500,Roswell,,City,GA,Georgia,South Atlantic,FULTON,South,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,128,,0,0
2021,GA0601300,Fulton County Police Department,,County,GA,Georgia,South Atlantic,FULTON,South,9D,"MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,96,,48,0
2021,GA0603700,Fulton County School System,,Other,GA,Georgia,South Atlantic,FULTON,South,9D,"MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,22,,22,22
2021,GA0605400,Atlanta Public Schools,,Other,GA,Georgia,South Atlantic,FULTON,South,7,"Cities under 2,500",HTCSA,Human Trafficking,Commercial Sex Acts,32,,0,0
2021,GA0605600,Sandy Springs,,City,GA,Georgia,South Atlantic,FULTON,South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,17,,0,0
2021,GA0605600,Sandy Springs,,City,GA,Georgia,South Atlantic,FULTON,South,2,"Cities from 100,000 thru 249,999",HTIS,Human Trafficking,Involuntary Servitude,17,,0,0
2021,GA0605700,Milton,,City,GA,Georgia,South Atlantic,FULTON,South,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,17,,0,0
2021,GA0607200,South Fulton,,City,GA,Georgia,South Atlantic,FULTON,South,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,6,,6,0
2021,GA0630200,Glynn County Police Department,,County,GA,Georgia,South Atlantic,GLYNN,South,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,768,,64,0
2021,GA0640000,Gordon,,County,GA,Georgia,South Atlantic,GORDON,South,8B,"Non-MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,64,0
2021,GA0640000,Gordon,,County,GA,Georgia,South Atlantic,GORDON,South,8B,"Non-MSA counties from 25,000 thru 99,999",HTIS,Human Trafficking,Involuntary Servitude,64,,0,0
2021,GA0640100,Calhoun,,City,GA,Georgia,South Atlantic,GORDON,South,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,128,,0,0
2021,GA0670500,Duluth,,City,GA,Georgia,South Atlantic,GWINNETT,South,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,47,,0,0
2021,GA0670600,Lilburn,,City,GA,Georgia,South Atlantic,GWINNETT,South,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,47,,0,0
2021,GA0671000,Gwinnett County Public Schools,,Other,GA,Georgia,South Atlantic,GWINNETT,South,9D,"MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,297,,264,264
2021,GA0680000,Habersham,,County,GA,Georgia,South Atlantic,HABERSHAM,South,8B,"Non-MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,192,,64,0
2021,GA0920200,Hahira,,City,GA,Georgia,South Atlantic,LOWNDES,South,6,"Cities from 2,500 thru 9,999",HTCSA,Human Trafficking,Commercial Sex Acts,94,,0,0
2021,GA0930000,Lumpkin,,County,GA,Georgia,South Atlantic,LUMPKIN,South,8B,"Non-MSA counties from 25,000 thru 99,999",HTIS,Human Trafficking,Involuntary Servitude,128,,0,0
2021,GA0940000,McDuffie,,County,GA,Georgia,South Atlantic,MCDUFFIE,South,9C,"MSA counties from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,0,0
2021,GA1061900,Muscogee County Schools,,Other,GA,Georgia,South Atlantic,MUSCOGEE,South,9D,"MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,15,,0,0
2021,GA1070000,Newton,,County,GA,Georgia,South Atlantic,NEWTON,South,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,0,0
2021,GA1100000,Paulding,,County,GA,Georgia,South Atlantic,PAULDING,South,9A,"MSA counties 100,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,832,,0,0
2021,GA1120000,Pickens,,County,GA,Georgia,South Atlantic,PICKENS,South,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,64,0
2021,GA1150200,Rockmart,,City,GA,Georgia,South Atlantic,POLK,South,6,"Cities from 2,500 thru 9,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,0,0
2021,GA1170100,Eatonton,,City,GA,Georgia,South Atlantic,PUTNAM,South,6,"Cities from 2,500 thru 9,999",HTIS,Human Trafficking,Involuntary Servitude,64,,0,0
2021,GA1370200,Omega,,City,GA,Georgia,South Atlantic,"COLQUITT, TIFT",South,7,"Cities under 2,500",HTCSA,Human Trafficking,Commercial Sex Acts,36,,36,0
2021,GA1410100,Hogansville,,City,GA,Georgia,South Atlantic,TROUP,South,6,"Cities from 2,500 thru 9,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,0,0
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,1B,"Cities from 500,000 thru 999,999",HTCSA,Human Trafficking,Commercial Sex Acts,128,,64,0
2021,GAAPD0000,Atlanta,,City,GA,Georgia,South Atlantic,"DEKALB, FULTON",South,1B,"Cities from 500,000 thru 999,999",HTIS,Human Trafficking,Involuntary Servitude,64,,0,0
2021,HI0020000,Honolulu,,City,HI,Hawaii,Pacific,HONOLULU,West,1B,"Cities from 500,000 thru 999,999",HTCSA,Human Trafficking,Commercial Sex Acts,320,,0,0
2021,IA0250400,Waukee,,City,IA,Iowa,West North Central,DALLAS,Midwest,4,"Cities from 25,000 thru 49,999",HTIS,Human Trafficking,Involuntary Servitude,44,,0,0
2021,IA0310100,Dubuque,,City,IA,Iowa,West North Central,DUBUQUE,Midwest,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,0,0
2021,IA0520200,Iowa City,,City,IA,Iowa,West North Central,JOHNSON,Midwest,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,0,0
2021,IA0570000,Linn,,County,IA,Iowa,West North Central,LINN,Midwest,9B,"MSA counties from 25,000 thru 99,999",HTIS,Human Trafficking,Involuntary Servitude,64,,0,0
2021,IA0570100,Cedar Rapids,,City,IA,Iowa,West North Central,LINN,Midwest,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,0,0
2021,IA0570100,Cedar Rapids,,City,IA,Iowa,West North Central,LINN,Midwest,2,"Cities from 100,000 thru 249,999",HTIS,Human Trafficking,Involuntary Servitude,64,,0,0
2021,IA0770300,Des Moines,,City,IA,Iowa,West North Central,"POLK, WARREN",Midwest,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,192,,64,0
2021,IA0770800,Altoona,,City,IA,Iowa,West North Central,POLK,Midwest,5,"Cities from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,204,,102,0
2021,IA0850100,Ames,,City,IA,Iowa,West North Central,STORY,Midwest,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,64,0
2021,ID0140200,Nampa,,City,ID,Idaho,Mountain,CANYON,West,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,192,,0,0
2021,ID0140200,Nampa,,City,ID,Idaho,Mountain,CANYON,West,2,"Cities from 100,000 thru 249,999",HTIS,Human Trafficking,Involuntary Servitude,64,,0,0
2021,IL0190800,DeKalb,,City,IL,Illinois,East North Central,DEKALB,Midwest,4,"Cities from 25,000 thru 49,999",HTIS,Human Trafficking,Involuntary Servitude,64,,64,0
2021,IL0580200,Decatur,,City,IL,Illinois,East North Central,MACON,Midwest,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,0,0
2021,IL0580200,Decatur,,City,IL,Illinois,East North Central,MACON,Midwest,3,"Cities from 50,000 thru 99,999",HTIS,Human Trafficking,Involuntary Servitude,64,,64,0
2021,IL0840200,Springfield,,City,IL,Illinois,East North Central,SANGAMON,Midwest,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,64,0
2021,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,COOK,Midwest,1A,"Cities 1,000,000 or over",HTCSA,Human Trafficking,Commercial Sex Acts,256,,0,0
2021,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,COOK,Midwest,1A,"Cities 1,000,000 or over",HTIS,Human Trafficking,Involuntary Servitude,64,,0,0
2021,IN0020100,Fort Wayne,,City,IN,Indiana,East North Central,ALLEN,Midwest,1C,"Cities from 250,000 thru 499,999",HTCSA,Human Trafficking,Commercial Sex Acts,128,,64,0
2021,IN0290400,Westfield,,City,IN,Indiana,East North Central,HAMILTON,Midwest,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,27,,0,0
2021,IN0290700,Fishers,,City,IN,Indiana,East North Central,HAMILTON,Midwest,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,27,,0,0
2021,IN0320800,Pittsboro,,City,IN,Indiana,East North Central,HENDRICKS,Midwest,6,"Cities from 2,500 thru 9,999",HTIS,Human Trafficking,Involuntary Servitude,5,,5,0
2021,IN0321100,Avon,,City,IN,Indiana,East North Central,HENDRICKS,Midwest,5,"Cities from 10,000 thru 24,999",HTIS,Human Trafficking,Involuntary Servitude,17,,0,0
2021,IN0450700,Hammond,,City,IN,Indiana,East North Central,LAKE,Midwest,3,"Cities from 50,000 thru 99,999",HTIS,Human Trafficking,Involuntary Servitude,64,,64,0
2021,IN0495300,Indianapolis Public Schools,,Other,IN,Indiana,East North Central,MARION,Midwest,7,"Cities under 2,500",HTCSA,Human Trafficking,Commercial Sex Acts,5,,0,0
2021,IN0690100,Batesville,,City,IN,Indiana,East North Central,"FRANKLIN, RIPLEY",Midwest,6,"Cities from 2,500 thru 9,999",HTCSA,Human Trafficking,Commercial Sex Acts,128,,0,0
2021,IN0710100,Mishawaka,,City,IN,Indiana,East North Central,ST JOSEPH,Midwest,3,"Cities from 50,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,0,0
2021,IN0760300,Fremont,,City,IN,Indiana,East North Central,STEUBEN,Midwest,7,"Cities under 2,500",HTCSA,Human Trafficking,Commercial Sex Acts,5,,0,0
2021,IN0820100,Evansville,,City,IN,Indiana,East North Central,VANDERBURGH,Midwest,2,"Cities from 100,000 thru 249,999",HTCSA,Human Trafficking,Commercial Sex Acts,0,,64,0
2021,IN0840000,Vigo,,County,IN,Indiana,East North Central,VIGO,Midwest,9B,"MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,0,0
2021,INIPD0000,Indianapolis,,City,IN,Indiana,East North Central,MARION,Midwest,1B,"Cities from 500,000 thru 999,999",HTCSA,Human Trafficking,Commercial Sex Acts,1792,,128,0
2021,INIPD0000,Indianapolis,,City,IN,Indiana,East North Central,MARION,Midwest,1B,"Cities from 500,000 thru 999,999",HTIS,Human Trafficking,Involuntary Servitude,576,,0,0
2021,INISP0000,Indiana State Police,,State Police,IN,Indiana,East North Central,NOT SPECIFIED,Midwest,8D,"Non-MSA counties under 10,000",HTCSA,Human Trafficking,Commercial Sex Acts,448,,0,0
2021,INISP0000,Indiana State Police,,State Police,IN,Indiana,East North Central,NOT SPECIFIED,Midwest,8D,"Non-MSA counties under 10,000",HTIS,Human Trafficking,Involuntary Servitude,64,,0,0
2021,KY0050000,Barren,,County,KY,Kentucky,East South Central,BARREN,South,8B,"Non-MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,0,,64,0
2021,KY0080000,Boone,,County,KY,Kentucky,East South Central,BOONE,South,9A,"MSA counties 100,000 or over",HTIS,Human Trafficking,Involuntary Servitude,320,,128,0
2021,KY0080200,Florence,,City,KY,Kentucky,East South Central,BOONE,South,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,256,,0,0
2021,KY0080200,Florence,,City,KY,Kentucky,East South Central,BOONE,South,4,"Cities from 25,000 thru 49,999",HTIS,Human Trafficking,Involuntary Servitude,256,,0,0
2021,KY0240500,Oak Grove,,City,KY,Kentucky,East South Central,CHRISTIAN,South,6,"Cities from 2,500 thru 9,999",HTCSA,Human Trafficking,Commercial Sex Acts,48,,48,0
2021,KY0340200,Lexington,,City,KY,Kentucky,East South Central,FAYETTE,South,1C,"Cities from 250,000 thru 499,999",HTCSA,Human Trafficking,Commercial Sex Acts,192,,64,0
2021,KY0340200,Lexington,,City,KY,Kentucky,East South Central,FAYETTE,South,1C,"Cities from 250,000 thru 499,999",HTIS,Human Trafficking,Involuntary Servitude,256,,0,0
2021,KY0370000,Franklin,,County,KY,Kentucky,East South Central,FRANKLIN,South,8C,"Non-MSA counties from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,128,,0,0
2021,KY0370000,Franklin,,County,KY,Kentucky,East South Central,FRANKLIN,South,8C,"Non-MSA counties from 10,000 thru 24,999",HTIS,Human Trafficking,Involuntary Servitude,64,,0,0
2021,KY0450000,Greenup,,County,KY,Kentucky,East South Central,GREENUP,South,9C,"MSA counties from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,0,0
2021,KY0491000,Bluegrass Narcotics Task Force,,Other,KY,Kentucky,East South Central,HARRISON,South,7,"Cities under 2,500",HTCSA,Human Trafficking,Commercial Sex Acts,6,,0,0
2021,KY0565000,Graymoor-Devondale,,City,KY,Kentucky,East South Central,JEFFERSON,South,6,"Cities from 2,500 thru 9,999",HTIS,Human Trafficking,Involuntary Servitude,34,,0,0
2021,KY0568000,Louisville Metro,,City,KY,Kentucky,East South Central,JEFFERSON,South,1B,"Cities from 500,000 thru 999,999",HTCSA,Human Trafficking,Commercial Sex Acts,105,,0,0
2021,KY0590100,Covington,,City,KY,Kentucky,East South Central,KENTON,South,4,"Cities from 25,000 thru 49,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,0,0
2021,KY0730000,McCracken,,County,KY,Kentucky,East South Central,MCCRACKEN,South,8B,"Non-MSA counties from 25,000 thru 99,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,0,0
2021,KY0870000,Montgomery,,County,KY,Kentucky,East South Central,MONTGOMERY,South,8C,"Non-MSA counties from 10,000 thru 24,999",HTCSA,Human Trafficking,Commercial Sex Acts,64,,0,0
2021,KYKSP0100,State Police:,Mayfield,State Police,KY,Kentucky,East South Central,NOT SPECIFIED,South,8E,Non-MSA State Police,HTCSA,Human Trafficking,Commercial Sex Acts,15,,0,0
2021,KYKSP1200,State Police:,Frankfort,State Police,KY,Kentucky,East South Central,NOT SPECIFIED,South,8E,Non-MSA State Police,HTIS,Human Trafficking,Involuntary Servitude,0,,15,0
2021,KYKSP1600,State Police:,Henderson,State Police,KY,Kentucky,East South Central,NOT SPECIFIED,South,8E,Non-MSA State Police,HTCSA,Human Trafficking,Commercial Sex Acts,30,,15,0
